Date,Adj Close,Close,High,Low,Open,Volume
2019-06-14,3.5853183269500732,3.615999937057495,3.6372499465942383,3.571000099182129,3.6127500534057617,394428000
2019-06-17,3.5949857234954834,3.6257500648498535,3.6630001068115234,3.591249942779541,3.6142499446868896,276040000
2019-06-18,3.7895700931549072,3.822000026702881,3.8777499198913574,3.676500082015991,3.6875,581920000
2019-06-19,3.7955195903778076,3.828000068664551,3.86899995803833,3.8017499446868896,3.8575000762939453,331644000
2019-06-20,3.8198115825653076,3.8524999618530273,3.9332499504089355,3.8380000591278076,3.919250011444092,350168000
2019-06-21,3.761807680130005,3.7939999103546143,3.88700008392334,3.7874999046325684,3.8375000953674316,434428000
2019-06-24,3.784116506576538,3.816499948501587,3.846250057220459,3.7679998874664307,3.815500020980835,282948000
2019-06-25,3.7548677921295166,3.7869999408721924,3.8970000743865967,3.784250020980835,3.821500062942505,311868000
2019-06-26,3.947716236114502,3.9814999103546143,4.043000221252441,3.902250051498413,3.915250062942505,584072000
2019-06-27,4.046126842498779,4.080749988555908,4.099999904632568,4.031499862670898,4.067749977111816,445440000
2019-06-28,4.070913791656494,4.10575008392334,4.134250164031982,4.058750152587891,4.125,397668000
2019-07-01,4.119000434875488,4.154250144958496,4.348750114440918,4.116499900817871,4.3142499923706055,709756000
2019-07-02,4.021335601806641,4.055749893188477,4.158750057220459,4.042500019073486,4.137499809265137,400228000
2019-07-03,4.034225940704346,4.068749904632568,4.085000038146973,4.008500099182129,4.079249858856201,246636000
2019-07-05,3.971762180328369,4.0057501792907715,4.014500141143799,3.941999912261963,4.010000228881836,396552000
2019-07-08,3.896901845932007,3.9302499294281006,3.964750051498413,3.9000000953674316,3.9457499980926514,329788000
2019-07-09,3.8993804454803467,3.9327499866485596,3.9609999656677246,3.875,3.8877499103546143,342860000
2019-07-10,3.9675474166870117,4.001500129699707,4.0592498779296875,3.9625000953674316,3.9765000343322754,452076000
2019-07-11,4.121728420257568,4.1570000648498535,4.197999954223633,4.037499904632568,4.074999809265137,682560000
2019-07-12,4.154696464538574,4.190249919891357,4.261750221252441,4.184999942779541,4.184999942779541,506392000
2019-07-15,4.146268367767334,4.1817498207092285,4.227749824523926,4.153250217437744,4.21150016784668,289840000
2019-07-16,4.141556262969971,4.177000045776367,4.204249858856201,4.120999813079834,4.166749954223633,341444000
2019-07-17,4.20674991607666,4.24275016784668,4.249750137329102,4.149250030517578,4.178750038146973,348204000
2019-07-18,4.2184014320373535,4.254499912261963,4.317749977111816,4.196249961853027,4.2532501220703125,442192000
2019-07-19,4.175269603729248,4.210999965667725,4.299499988555908,4.204999923706055,4.293000221252441,344896000
2019-07-22,4.246659278869629,4.2829999923706055,4.296000003814697,4.224999904632568,4.232500076293945,315940000
2019-07-23,4.3542375564575195,4.391499996185303,4.393499851226807,4.3067498207092285,4.322500228881836,428176000
2019-07-24,4.428600788116455,4.4664998054504395,4.472249984741211,4.358500003814697,4.434999942779541,366236000
2019-07-25,4.297722339630127,4.334499835968018,4.4375,4.310999870300293,4.424749851226807,392700000
2019-07-26,4.3396124839782715,4.3767499923706055,4.423749923706055,4.36175012588501,4.36175012588501,274160000
2019-07-29,4.333416938781738,4.370500087738037,4.386750221252441,4.281750202178955,4.369500160217285,248160000
2019-07-30,4.349031925201416,4.386250019073486,4.398499965667725,4.3092498779296875,4.323750019073486,197772000
2019-07-31,4.182209491729736,4.2179999351501465,4.355500221252441,4.17549991607666,4.354499816894531,359416000
2019-08-01,4.088016510009766,4.123000144958496,4.319499969482422,4.070499897003174,4.228499889373779,421212000
2019-08-02,3.995558023452759,4.029749870300293,4.0995001792907715,3.9820001125335693,4.029749870300293,428348000
2019-08-05,3.737764358520508,3.7697501182556152,3.846250057220459,3.7225000858306885,3.8450000286102295,589156000
2019-08-06,3.776432991027832,3.8087499141693115,3.890749931335449,3.7607500553131104,3.8450000286102295,361272000
2019-08-07,3.814605712890625,3.847249984741211,3.859250068664551,3.7300000190734863,3.747499942779541,372560000
2019-08-08,3.922929525375366,3.9565000534057617,3.957750082015991,3.8475000858306885,3.905250072479248,309300000
2019-08-09,3.821794271469116,3.8545000553131104,3.918750047683716,3.8037500381469727,3.915250062942505,341816000
2019-08-12,3.7541229724884033,3.786250114440918,3.8545000553131104,3.7642500400543213,3.802000045776367,279200000
2019-08-13,3.868147373199463,3.901249885559082,3.947499990463257,3.745500087738037,3.784749984741211,351956000
2019-08-14,3.7199158668518066,3.7517499923706055,3.8237500190734863,3.707750082015991,3.8125,419880000
2019-08-15,3.6876909732818604,3.719249963760376,3.790750026702881,3.6847500801086426,3.770750045776367,477200000
2019-08-16,3.955152750015259,3.989000082015991,4.03849983215332,3.921999931335449,3.983750104904175,1007960000
2019-08-19,4.233272552490234,4.269499778747559,4.2855000495910645,4.086750030517578,4.103000164031982,815112000
2019-08-20,4.161139965057373,4.196750164031982,4.264500141143799,4.17549991607666,4.263999938964844,463188000
2019-08-21,4.244427680969238,4.280749797821045,4.336249828338623,4.241499900817871,4.26324987411499,427244000
2019-08-22,4.250624656677246,4.2870001792907715,4.333250045776367,4.247499942779541,4.290500164031982,303488000
2019-08-23,4.0265421867370605,4.060999870300293,4.264750003814697,4.040999889373779,4.210000038146973,568056000
2019-08-26,4.101153373718262,4.136250019073486,4.1645002365112305,4.097750186920166,4.140250205993652,318208000
2019-08-27,4.010677814483643,4.045000076293945,4.177499771118164,4.015500068664551,4.174749851226807,290968000
2019-08-28,4.000256061553955,4.0304999351501465,4.083499908447266,3.9749999046325684,4.014500141143799,255612000
2019-08-29,4.143672466278076,4.175000190734863,4.207499980926514,4.11899995803833,4.122499942779541,357976000
2019-08-30,4.1563262939453125,4.187749862670898,4.271500110626221,4.16949987411499,4.221499919891357,290616000
2019-09-03,4.0734543800354,4.104249954223633,4.147749900817871,4.081250190734863,4.114500045776367,296140000
2019-09-04,4.187343120574951,4.218999862670898,4.226500034332275,4.165249824523926,4.165249824523926,227728000
2019-09-05,4.45978307723999,4.493500232696533,4.499750137329102,4.320000171661377,4.321750164031982,695676000
2019-09-06,4.432736396789551,4.466249942779541,4.527249813079834,4.427999973297119,4.46999979019165,376976000
2019-09-09,4.478641033172607,4.512499809265137,4.5995001792907715,4.495999813079834,4.497499942779541,417524000
2019-09-10,4.545137405395508,4.579500198364258,4.606249809265137,4.469749927520752,4.479499816894531,352812000
2019-09-11,4.573671340942383,4.608250141143799,4.656750202178955,4.565000057220459,4.594250202178955,361512000
2019-09-12,4.572184085845947,4.606750011444092,4.710000038146973,4.598750114440918,4.65500020980835,327840000
2019-09-13,4.514370918273926,4.548500061035156,4.577000141143799,4.504499912261963,4.539750099182129,324592000
2019-09-16,4.471444129943848,4.505249977111816,4.539999961853027,4.462500095367432,4.4730000495910645,231832000
2019-09-17,4.492783069610596,4.526750087738037,4.531000137329102,4.465250015258789,4.51200008392334,223048000
2019-09-18,4.465737342834473,4.499499797821045,4.5355000495910645,4.412499904632568,4.519750118255615,258152000
2019-09-19,4.3903093338012695,4.423500061035156,4.52400016784668,4.412749767303467,4.505499839782715,245476000
2019-09-20,4.284855365753174,4.317249774932861,4.446249961853027,4.307000160217285,4.422500133514404,350244000
2019-09-23,4.338201999664307,4.370999813079834,4.416749954223633,4.31374979019165,4.317500114440918,249712000
2019-09-24,4.2808837890625,4.3132500648498535,4.432250022888184,4.277500152587891,4.402500152587891,317268000
2019-09-25,4.42231559753418,4.455749988555908,4.475500106811523,4.267749786376953,4.312749862670898,308432000
2019-09-26,4.400233268737793,4.433499813079834,4.454750061035156,4.38224983215332,4.446000099182129,234564000
2019-09-27,4.26177978515625,4.294000148773193,4.442500114440918,4.232999801635742,4.391499996185303,362056000
2019-09-30,4.319096088409424,4.351749897003174,4.361999988555908,4.28849983215332,4.320000171661377,186184000
2019-10-01,4.317359924316406,4.349999904632568,4.525000095367432,4.345250129699707,4.375,366008000
2019-10-02,4.293539524078369,4.326000213623047,4.340000152587891,4.2532501220703125,4.328000068664551,293372000
2019-10-03,4.498737812042236,4.532750129699707,4.539000034332275,4.300000190734863,4.33050012588501,450588000
2019-10-04,4.5151143074035645,4.54925012588501,4.578750133514404,4.4695000648498535,4.534999847412109,265524000
2019-10-07,4.573671340942383,4.608250141143799,4.708499908447266,4.60575008392334,4.614500045776367,480984000
2019-10-08,4.39750337600708,4.430749893188477,4.515999794006348,4.412499904632568,4.515999794006348,444436000
2019-10-09,4.483851909637451,4.517749786376953,4.567500114440918,4.479000091552734,4.507999897003174,292412000
2019-10-10,4.541417121887207,4.57574987411499,4.626999855041504,4.510250091552734,4.515500068664551,309124000
2019-10-11,4.614860534667969,4.649750232696533,4.733500003814697,4.641250133514404,4.660250186920166,446404000
2019-10-14,4.628259181976318,4.663249969482422,4.6842498779296875,4.609749794006348,4.640999794006348,200040000
2019-10-15,4.872413635253906,4.909249782562256,4.982250213623047,4.739999771118164,4.754000186920166,664124000
2019-10-16,4.818819046020508,4.855249881744385,4.980500221252441,4.84375,4.875,428944000
2019-10-17,4.820803165435791,4.857250213623047,4.945250034332275,4.802499771118164,4.900000095367432,263436000
2019-10-18,4.726516246795654,4.762249946594238,4.890500068664551,4.6875,4.857749938964844,307440000
2019-10-21,4.863481521606445,4.90024995803833,4.913750171661377,4.804999828338623,4.823999881744385,261868000
2019-10-22,4.853557109832764,4.890250205993652,5.0632500648498535,4.882500171661377,4.957499980926514,328720000
2019-10-23,4.840654373168945,4.8772501945495605,4.891499996185303,4.775750160217285,4.807750225067139,279916000
2019-10-24,4.884571552276611,4.921500205993652,4.955249786376953,4.884500026702881,4.918749809265137,232020000
2019-10-25,5.075130939483643,5.113500118255615,5.134500026702881,4.994750022888184,5.002500057220459,423092000
2019-10-28,5.130958557128906,5.169750213623047,5.222499847412109,5.127999782562256,5.15749979019165,330792000
2019-10-29,5.0349345207214355,5.072999954223633,5.16225004196167,5.053500175476074,5.155749797821045,211236000
2019-10-30,5.036920070648193,5.074999809265137,5.10575008392334,5.006499767303467,5.099999904632568,205960000
2019-10-31,4.987789154052734,5.0254998207092285,5.074999809265137,4.945250034332275,5.053999900817871,209732000
2019-11-01,5.026747226715088,5.0647501945495605,5.097249984741211,4.964749813079834,4.989999771118164,283640000
2019-11-04,5.223012924194336,5.262499809265137,5.275000095367432,5.123000144958496,5.146249771118164,376716000
2019-11-05,5.200928688049316,5.240250110626221,5.28849983215332,5.191999912261963,5.262249946594238,300868000
2019-11-06,5.151801109313965,5.1907501220703125,5.2417497634887695,5.102749824523926,5.216000080108643,269012000
2019-11-07,5.1694183349609375,5.208499908447266,5.292500019073486,5.16349983215332,5.277750015258789,280340000
2019-11-08,5.155523777008057,5.194499969482422,5.226250171661377,5.153749942779541,5.191500186920166,189100000
2019-11-11,5.1654462814331055,5.204500198364258,5.227749824523926,5.10699987411499,5.193749904632568,243436000
2019-11-12,5.200928688049316,5.240250110626221,5.296500205993652,5.207749843597412,5.243000030517578,283504000
2019-11-13,5.1751251220703125,5.214250087738037,5.236499786376953,5.147500038146973,5.208749771118164,300188000
2019-11-14,5.205394744873047,5.244750022888184,5.247000217437744,5.163000106811523,5.223249912261963,518080000
2019-11-15,5.066447734832764,5.104750156402588,5.29449987411499,5.015999794006348,5.242499828338623,1053628000
2019-11-18,5.267178535461426,5.307000160217285,5.333749771118164,5.094250202178955,5.097249984741211,574588000
2019-11-19,5.160734176635742,5.199749946594238,5.299499988555908,5.141250133514404,5.275750160217285,414564000
2019-11-20,5.239884853363037,5.2795000076293945,5.363749980926514,5.164000034332275,5.176750183105469,472588000
2019-11-21,5.215073108673096,5.254499912261963,5.330999851226807,5.232749938964844,5.275000095367432,288388000
2019-11-22,5.232688903808594,5.272250175476074,5.323999881744385,5.248499870300293,5.277249813079834,224100000
2019-11-25,5.4887542724609375,5.530250072479248,5.535250186920166,5.388000011444092,5.401000022888184,506476000
2019-11-26,5.384293556213379,5.425000190734863,5.517250061035156,5.418499946594238,5.512499809265137,385244000
2019-11-27,5.4190568923950195,5.455999851226807,5.50124979019165,5.429500102996826,5.466750144958496,215784000
2019-11-29,5.381810665130615,5.418499946594238,5.453499794006348,5.394499778747559,5.425000190734863,141556000
2019-12-02,5.195827484130859,5.231249809265137,5.425000190734863,5.216000080108643,5.411499977111816,372036000
2019-12-03,5.15634822845459,5.191500186920166,5.195499897003174,5.009250164031982,5.046750068664551,465232000
2019-12-04,5.200049877166748,5.235499858856201,5.297999858856201,5.20674991607666,5.2754998207092285,273424000
2019-12-05,5.183164596557617,5.218500137329102,5.273250102996826,5.187749862670898,5.257500171661377,184884000
2019-12-06,5.2683329582214355,5.3042497634887695,5.337250232696533,5.2779998779296875,5.288000106811523,232236000
2019-12-09,5.2683329582214355,5.3042497634887695,5.359250068664551,5.272500038146973,5.28125,211880000
2019-12-10,5.3132781982421875,5.3495001792907715,5.401500225067139,5.281499862670898,5.334499835968018,256388000
2019-12-11,5.396708011627197,5.433499813079834,5.439000129699707,5.357500076293945,5.360000133514404,233796000
2019-12-12,5.563819408416748,5.601749897003174,5.619999885559082,5.395500183105469,5.4045000076293945,404348000
2019-12-13,5.561832904815674,5.59975004196167,5.7245001792907715,5.545499801635742,5.604750156402588,454704000
2019-12-16,5.590636730194092,5.628749847412109,5.701499938964844,5.6192498207092285,5.647500038146973,320976000
2019-12-17,5.668605327606201,5.707250118255615,5.730000019073486,5.638000011444092,5.647500038146973,321196000
2019-12-18,5.698898792266846,5.737750053405762,5.798500061035156,5.733749866485596,5.742249965667725,343548000
2019-12-19,5.8466410636901855,5.886499881744385,5.900000095367432,5.767499923706055,5.772500038146973,445360000
2019-12-20,5.943728446960449,5.984250068664551,6.009749889373779,5.934000015258789,5.953249931335449,603044000
2019-12-23,5.930072784423828,5.9704999923706055,6.045249938964844,5.959750175476074,6.013000011444092,355060000
2019-12-24,5.925106525421143,5.9654998779296875,5.982749938964844,5.920499801635742,5.954999923706055,138864000
2019-12-26,5.9392619132995605,5.979750156402588,6.007999897003174,5.949999809265137,5.968999862670898,182852000
2019-12-27,5.881651401519775,5.921750068664551,6.008500099182129,5.895249843597412,5.994999885559082,254644000
2019-12-30,5.768672943115234,5.808000087738037,5.90500020980835,5.776500225067139,5.899750232696533,258056000
2019-12-31,5.842667579650879,5.882500171661377,5.892000198364258,5.7532501220703125,5.772500038146973,231004000
2020-01-02,5.9571380615234375,5.9977498054504395,5.9977498054504395,5.918000221252441,5.96875,237536000
2020-01-03,5.861786842346191,5.901750087738037,5.9457502365112305,5.852499961853027,5.877500057220459,205384000
2020-01-06,5.886370658874512,5.926499843597412,5.9317498207092285,5.781750202178955,5.808000087738037,262636000
2020-01-07,5.957634925842285,5.9982500076293945,6.044250011444092,5.909749984741211,5.954999923706055,314856000
2020-01-08,5.968808650970459,6.009500026702881,6.051000118255615,5.953750133514404,5.99399995803833,277108000
2020-01-09,6.034361839294434,6.075500011444092,6.148250102996826,6.021500110626221,6.096250057220459,255112000
2020-01-10,6.066641807556152,6.107999801635742,6.213749885559082,6.09375,6.1832499504089355,316296000
2020-01-13,6.256845951080322,6.299499988555908,6.324749946594238,6.168749809265137,6.191500186920166,319840000
2020-01-14,6.14014196395874,6.182000160217285,6.2820000648498535,6.168749809265137,6.256499767303467,359088000
2020-01-15,6.097680568695068,6.139249801635742,6.217249870300293,6.113249778747559,6.19474983215332,263104000
2020-01-16,6.1811113357543945,6.223249912261963,6.229249954223633,6.16949987411499,6.192999839782715,284192000
2020-01-17,6.189801216125488,6.23199987411499,6.25,6.1842498779296875,6.242499828338623,253792000
2020-01-21,6.156527996063232,6.198500156402588,6.232250213623047,6.164249897003174,6.195250034332275,217916000
2020-01-22,6.210411548614502,6.252749919891357,6.339749813079834,6.224999904632568,6.24399995803833,239240000
2020-01-23,6.278696060180664,6.321499824523926,6.329999923706055,6.203750133514404,6.293000221252441,244516000
2020-01-24,6.219598293304443,6.26200008392334,6.487500190734863,6.207499980926514,6.4375,373512000
